id,thread_id,author,author_full,author_followers,author_likes,author_videos,author_avatar,body,stickers,timestamp,unix_timestamp,is_duet,is_ad,is_paid_partnership,is_sensitive,is_photosensitive,music_name,music_id,music_url,music_thumbnail,music_author,video_url,tiktok_url,thumbnail_url,likes,comments,shares,plays,hashtags,challenges,diversification_labels,location_created,effects,warning,missing_fields
7571506841398562078,7571506841398562078,jessicawangofficial,Jessica Wang,4600000,1922,644,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=bc92011e&x-expires=1763712000&x-signature=ClLrHjb4Iacov4YMBwp0tRV5AU4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,"#Ad Tonight’s agenda: snacks, holiday movies, and matching @gymboree x @New York City Ballet PJS we’ll be living in till January. #GymboreePartner #GymboreeNYCB",,2025-11-11 16:33:55,1762878835,no,no,no,no,no,original sound,7571506792056785694,https://v77.tiktokcdn-eu.com/b160dde3a93fd98c3fe11e6eb2cf56b6/691ed47b/video/tos/maliva/tos-maliva-v-27dcd7c799-us/oEzFoUBPEmJVAVA2vfyUTE2fpXAZIDatEAEACE/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThYvqcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M212NHM5cndwNzMzaTU8NEBpM212NHM5cndwNzMzaTU8NEBoczAyMmRrXjZhLS1kMTJzYSNoczAyMmRrXjZhLS1kMTJzcw%3D%3D&vvpl=1&l=20251119084130B326F3F127327B08EE2A&btag=e00050000,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=61b8a516&x-expires=1763712000&x-signature=HbaTGqS5fQE6rcnyiBcgv%2FOy5vE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Jessica Wang,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oYxdEyfDVQzlRFpEtyfwwE42mBwAiEVGFgXpIA/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2882&bt=1441&cs=0&ds=3&ft=-Csk_mgdPD12N_5Ukd-Uxtl2hY3W3wv25DcAp&mime_type=video_mp4&qs=0&rc=ZTU1NjM3aTNkZDRnOTRkaEBpM3Y3ZXM5cnRwNzMzaTczNEAzMy41YS1gNjIxLzEwLWFeYSNgMmtvMmRjXjZhLS1kMTJzcw%3D%3D&btag=e00090000&expire=1763714555&l=20251119084130B326F3F127327B08EE2A&ply_type=2&policy=2&signature=f0f2122bc30072f69c0da9394ea1774b&tk=tt_chain_token,https://www.tiktok.com/@jessicawangofficial/video/7571506841398562078,,412,15,6,9348,"ad,gymboreepartner,gymboreenycb","ad,gymboreepartner,gymboreenycb",,,,,
7552987518983998750,7552987518983998750,jessicawangofficial,Jessica Wang,4600000,1922,644,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=bc92011e&x-expires=1763712000&x-signature=ClLrHjb4Iacov4YMBwp0tRV5AU4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,"The secret to conquering every food stand at the festival? Bring a husband. I’m the sampler, he’s the closer. That’s what I call teamwork! @wynnlasvegas  #lasvegasrevelry #onlyatwynn",,2025-09-22 18:49:28,1758566968,no,no,no,no,no,original sound,7552987465959623454,https://v77.tiktokcdn-eu.com/1d425e4549a132a8f6858a285b576393/691ed452/video/tos/maliva/tos-maliva-v-27dcd7c799-us/ocCR5AqMRCN3efWWQAAzgEIfoIlj8ocAuTIHG3/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThYvqcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=amk4eHA5cmhzNjMzaTU8NEBpamk4eHA5cmhzNjMzaTU8NEAtX3FzMmRzaDVhLS1kMTJzYSMtX3FzMmRzaDVhLS1kMTJzcw%3D%3D&vvpl=1&l=20251119084130B326F3F127327B08EE2A&btag=e00078000,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=61b8a516&x-expires=1763712000&x-signature=HbaTGqS5fQE6rcnyiBcgv%2FOy5vE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Jessica Wang,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oob4itfBqI5UIZ0CVmiyDaXMRAkAkizRiQEKEA/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2832&bt=1416&cs=0&ds=3&ft=-Csk_mgdPD12N_5Ukd-Uxtl2hY3W3wv25DcAp&mime_type=video_mp4&qs=0&rc=OmlnZTZoZmc5OTQzNDRnNEBpM3FveHM5cjhzNjMzaTczNEAyMDIuMzRhXjExNl9jYmM1YSNtZjJeMmRjZzVhLS1kMTJzcw%3D%3D&btag=e000b8000&expire=1763714514&l=20251119084130B326F3F127327B08EE2A&ply_type=2&policy=2&signature=98b30aff5a4f29e1530209a94faf443b&tk=tt_chain_token,https://www.tiktok.com/@jessicawangofficial/video/7552987518983998750,,2683,16,21,42300,"lasvegasrevelry,onlyatwynn","lasvegasrevelry,onlyatwynn",,,,,
7549933681536781623,7549933681536781623,jessicawangofficial,Jessica Wang,4600000,1922,644,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=bc92011e&x-expires=1763712000&x-signature=ClLrHjb4Iacov4YMBwp0tRV5AU4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,"From “I tried” to “I slayed”, no bad pics allowed! 🙅‍♀️ #PhotographyTips #PhotoHack #SnapVsShot #PhotoGlowUp #PhotoMagic",,2025-09-14 13:19:45,1757855985,no,no,no,no,no,original sound,7549933903700658957,https://v77.tiktokcdn-eu.com/6b3624a1ed15b3fa494a23074ea9e26f/691ed44a/video/tos/maliva/tos-maliva-v-27dcd7c799-us/owBYBf65KiupEPwH2A0wiAFGEME2BA8JDBNAQt/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThYvqcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=ajo2NHQ5cnZmNjMzZzU8NEBpajo2NHQ5cnZmNjMzZzU8NEAxbF5vMmRzLjBhLS1kMS9zYSMxbF5vMmRzLjBhLS1kMS9zcw%3D%3D&vvpl=1&l=20251119084130B326F3F127327B08EE2A&btag=e00078000,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=61b8a516&x-expires=1763712000&x-signature=HbaTGqS5fQE6rcnyiBcgv%2FOy5vE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Jessica Wang,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-85c255c799-us/owgCrEsqoD1awHv1EDBXnDaxFQDISEfBPwRfGk/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2892&bt=1446&cs=0&ds=3&ft=-Csk_mgdPD12N_5Ukd-Uxtl2hY3W3wv25DcAp&mime_type=video_mp4&qs=0&rc=PDo2ODszaDQ1NzNkNWk1ZEBpMzpkbnQ5cnVmNjQzZzM2NEAuMmA1MV41XzMxMmAtMzUyYSNmamFzMmRzLjBhLS1kLS9zcw%3D%3D&btag=e000b8000&expire=1763714506&l=20251119084130B326F3F127327B08EE2A&ply_type=2&policy=2&signature=295378ba64014a57cf1c757d6fcb71fa&tk=tt_chain_token,https://www.tiktok.com/@jessicawangofficial/video/7549933681536781623,,229,8,7,8955,"photographytips,photohack,snapvsshot,photoglowup,photomagic","photographytips,photohack,snapvsshot,photoglowup,photomagic",,,,,
7542533530698452254,7542533530698452254,jessicawangofficial,Jessica Wang,4600000,1922,644,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=bc92011e&x-expires=1763712000&x-signature=ClLrHjb4Iacov4YMBwp0tRV5AU4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,IT'S HERE. ✨ The new La Beauté Louis Vuitton has officially landed on our desk and we am unwell. @Louis Vuitton #labeaute #louisvuitton ,,2025-08-25 14:42:45,1756132965,no,no,no,no,no,original sound,7542538693539416863,https://v77.tiktokcdn-eu.com/dd8571206c9a4515a6dd97a847cda449/691ed47a/video/tos/maliva/tos-maliva-v-27dcd7c799-us/owaokFXWQIMpxeAEYeAA8PQcRYIjTjvIqAxPeC/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThYvqcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=ajdpank5cjk6NTMzaTU8NEBpajdpank5cjk6NTMzaTU8NEA0ZnNnMmQ0amphLS1kMTJzYSM0ZnNnMmQ0amphLS1kMTJzcw%3D%3D&vvpl=1&l=20251119084130B326F3F127327B08EE2A&btag=e00050000,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=61b8a516&x-expires=1763712000&x-signature=HbaTGqS5fQE6rcnyiBcgv%2FOy5vE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Jessica Wang,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/o8E8UoHBrNZEEjFR7EIglZAVGdAfSPnsf2rQnD/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2664&bt=1332&cs=0&ds=3&ft=-Csk_mgdPD12N_5Ukd-Uxtl2hY3W3wv25DcAp&mime_type=video_mp4&qs=0&rc=OzNnaTRnNzRnOjdmOjZmaUBpajVmeW05cm06NTMzaTczNEA0MGMxMDRiNS4xLl4uYmNiYSMxYWRuMmRzYGphLS1kMTJzcw%3D%3D&btag=e00090000&expire=1763714554&l=20251119084130B326F3F127327B08EE2A&ply_type=2&policy=2&signature=4da8af62ff35bab13c144b2d46071262&tk=tt_chain_token,https://www.tiktok.com/@jessicawangofficial/video/7542533530698452254,,996,30,33,34000,"labeaute,louisvuitton","labeaute,louisvuitton",,,,,
7541766006897773838,7541766006897773838,jessicawangofficial,Jessica Wang,4600000,1922,644,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=bc92011e&x-expires=1763712000&x-signature=ClLrHjb4Iacov4YMBwp0tRV5AU4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Every corner of the Rock Bay Villas feels like a postcard come to life #CreteLiving,,2025-08-23 13:05:05,1755954305,no,no,no,no,no,original sound,7541766264058809102,https://v77.tiktokcdn-eu.com/b4bcdc9384cdf250ed229d141c7393d0/691ed445/video/tos/maliva/tos-maliva-v-27dcd7c799-us/oYP5EpG8BBBIvyAOANi0BE0ACKqwFAxVEEfrpi/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThYvqcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=MzhsZm45cjN1NTMzZzU8NEBpMzhsZm45cjN1NTMzZzU8NEAwaGRyMmRzbWhhLS1kMS9zYSMwaGRyMmRzbWhhLS1kMS9zcw%3D%3D&vvpl=1&l=20251119084130B326F3F127327B08EE2A&btag=e00070000,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=61b8a516&x-expires=1763712000&x-signature=HbaTGqS5fQE6rcnyiBcgv%2FOy5vE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Jessica Wang,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-85c255c799-us/owCISEvFgExRDh3oBif1boBBgBqkriwvI7PfQp/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2836&bt=1418&cs=0&ds=3&ft=-Csk_mgdPD12N_5Ukd-Uxtl2hY3W3wv25DcAp&mime_type=video_mp4&qs=0&rc=Zzs0aTZkNWQ7OmY7O2hlOUBpajt4d3E5cnl1NTQzZzM2NEA0YV8yXjEyXzIxNGA1LzEtYSNpczZkMmRzbGhhLS1kLS9zcw%3D%3D&btag=e000b0000&expire=1763714501&l=20251119084130B326F3F127327B08EE2A&ply_type=2&policy=2&signature=bcb372b0670265dd79f9f4f96ee57113&tk=tt_chain_token,https://www.tiktok.com/@jessicawangofficial/video/7541766006897773838,,368,23,19,20200,creteliving,creteliving,,,,,
7541395523085929783,7541395523085929783,jessicawangofficial,Jessica Wang,4600000,1922,644,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=bc92011e&x-expires=1763712000&x-signature=ClLrHjb4Iacov4YMBwp0tRV5AU4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,I’m calling 911 because this slay is illegal.,,2025-08-22 13:06:34,1755867994,no,no,no,no,no,original sound,7541395546318113549,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-v-27dcd7c799-us/oMSDDA5AEC2AE1Fgo0kCeaGf5tpJBdUqoEDKlY/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GNDpcInz7ThYvqcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=ajdzZm45cnE5NTMzZzU8NEBpajdzZm45cnE5NTMzZzU8NEAuZWtyMmRjamhhLS1kMS9zYSMuZWtyMmRjamhhLS1kMS9zcw%3D%3D&btag=e00050000&expire=1763545368&l=202511190841303529F31D8B5F1308F701&ply_type=3&policy=3&signature=0dd5a44da9c329aec6235c4e202c36a2&tk=0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=61b8a516&x-expires=1763712000&x-signature=HbaTGqS5fQE6rcnyiBcgv%2FOy5vE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Jessica Wang,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-85c255c799-us/oUEKESifG2UIezwBYaqoXQFtXbVD56gDEo6goB/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2172&bt=1086&cs=0&ds=3&ft=-Csk_mgdPD12N_5Ukd-Uxdv5hY3W3wv25dcAp&mime_type=video_mp4&qs=0&rc=aTU1O2k6ZWk1OGhmN2k7PEBpam50eXc5cnA5NTQzZzM2NEA2NF4uYWFhNTIxLmJfMWAyYSNfZDQyMmQ0amhhLS1kLS9zcw%3D%3D&btag=e00090000&expire=1763714568&l=202511190841303529F31D8B5F1308F701&ply_type=2&policy=2&signature=1100601da6611f679c22a765782ebe54&tk=tt_chain_token,https://www.tiktok.com/@jessicawangofficial/video/7541395523085929783,,304,12,9,19700,,,,,,,
7541025029543185719,7541025029543185719,jessicawangofficial,Jessica Wang,4600000,1922,644,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=bc92011e&x-expires=1763712000&x-signature=ClLrHjb4Iacov4YMBwp0tRV5AU4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Fireworks and five-star living. Doesn’t get much better than this. #4thofjuly ad,,2025-08-21 13:08:44,1755781724,no,no,no,no,no,original sound,7541025014485617463,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-v-27dcd7c799-us/osmjAOSEjfIxTALREwAITNnFXfF8ZfokHDSCAB/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GNDpcInz7ThYvqcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=anI5N205cnFrNTMzZzU8NEBpanI5N205cnFrNTMzZzU8NEBoLnJgMmRzaGdhLS1kMS9zYSNoLnJgMmRzaGdhLS1kMS9zcw%3D%3D&btag=e00050000&expire=1763545379&l=202511190841303529F31D8B5F1308F701&ply_type=3&policy=3&signature=0d8d1e79419d4ebe110c1f8a1fe9cdfd&tk=0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=61b8a516&x-expires=1763712000&x-signature=HbaTGqS5fQE6rcnyiBcgv%2FOy5vE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Jessica Wang,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-85c255c799-us/oU7mnCaY4pQ1ZiE0SUifBAwFNGK90MIHANB7Ys/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2538&bt=1269&cs=0&ds=3&ft=-Csk_mgdPD12N_5Ukd-Uxdv5hY3W3wv25dcAp&mime_type=video_mp4&qs=0&rc=ZGU4aTppM2Y3Nmg5N2RpZ0BpM2c4eHU5cnBrNTQzZzM2NEBhYV8yXzAxXzExY19hLjIwYSMzaG8wMmRjaGdhLS1kLS9zcw%3D%3D&btag=e00090000&expire=1763714580&l=202511190841303529F31D8B5F1308F701&ply_type=2&policy=2&signature=a4721bd148b56890b5a21b5f45ecf9e0&tk=tt_chain_token,https://www.tiktok.com/@jessicawangofficial/video/7541025029543185719,,277,25,20,18600,4thofjuly,4thofjuly,,,,,
7539911944354958606,7539911944354958606,jessicawangofficial,Jessica Wang,4600000,1922,644,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=bc92011e&x-expires=1763712000&x-signature=ClLrHjb4Iacov4YMBwp0tRV5AU4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,"If we swapped roles, my daughters would realize why I need my #GENESISUSA for every errand and I’d realize TikTok dances are harder than driving. 🤣 #FREAKIERFRIDAY",,2025-08-18 13:09:25,1755522565,no,no,no,no,no,original sound,7539911926579907341,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-v-27dcd7c799-us/oMCEpEJBwBMsBTy5Eif9Z0BAdAUQFiKcgALDAj/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GNDpcInz7ThYvqcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=anNneWw5cjRsNTMzZzU8NEBpanNneWw5cjRsNTMzZzU8NEAvbTY2MmRzYGVhLS1kMS9zYSMvbTY2MmRzYGVhLS1kMS9zcw%3D%3D&btag=e00048000&expire=1763545335&l=202511190841303529F31D8B5F1308F701&ply_type=3&policy=3&signature=931133bfa384ec1f0d4b04949d84bbbf&tk=0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=61b8a516&x-expires=1763712000&x-signature=HbaTGqS5fQE6rcnyiBcgv%2FOy5vE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Jessica Wang,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-85c255c799-us/os9uDffDSItxBdow4JxE2onyjBgEPEYdFQHCEg/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2684&bt=1342&cs=0&ds=3&ft=-Csk_mgdPD12N_5Ukd-Uxdv5hY3W3wv25dcAp&mime_type=video_mp4&qs=0&rc=PGVoPGc4ZWlnZDw3NmczNUBpMzp3OHA5cjNsNTQzZzM2NEBeMGM2LjFfNS8xYWJeXzMvYSMvb29yMmRrYGVhLS1kLS9zcw%3D%3D&btag=e00088000&expire=1763714535&l=202511190841303529F31D8B5F1308F701&ply_type=2&policy=2&signature=517e032654a88837136899b37ac4bed4&tk=tt_chain_token,https://www.tiktok.com/@jessicawangofficial/video/7539911944354958606,,394,24,6,24000,"genesisusa,freakierfriday","genesisusa,freakierfriday",,,,,
7539540623297187086,7539540623297187086,jessicawangofficial,Jessica Wang,4600000,1922,644,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=bc92011e&x-expires=1763712000&x-signature=ClLrHjb4Iacov4YMBwp0tRV5AU4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,"When the airline is as good as the destination, you know you’re in for a treat!",,2025-08-17 13:09:31,1755436171,no,no,no,no,no,original sound,7539540877224889143,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-v-27dcd7c799-us/oUS5pCfkSoEAS1JCUPgeE0FE29AQAohIDaDdBa/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GNDpcInz7ThYvqcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M2p1Zm45cjZ3NTMzZzU8NEBpM2p1Zm45cjZ3NTMzZzU8NEA2NWdyMmRzNmRhLS1kMS9zYSM2NWdyMmRzNmRhLS1kMS9zcw%3D%3D&btag=e00048000&expire=1763545346&l=202511190841303529F31D8B5F1308F701&ply_type=3&policy=3&signature=0ad3424d6ad9713b5b2cea540a6371dc&tk=0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=61b8a516&x-expires=1763712000&x-signature=HbaTGqS5fQE6rcnyiBcgv%2FOy5vE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Jessica Wang,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-85c255c799-us/osDCkXHfAmR8KKQYlRf0JMkHLlggRifUM6UIQA/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2490&bt=1245&cs=0&ds=3&ft=-Csk_mgdPD12N_5Ukd-Uxdv5hY3W3wv25dcAp&mime_type=video_mp4&qs=0&rc=NjlnNGk2Zzg1ZDkzNmY0N0Bpamxka3M5cjV3NTQzZzM2NEBgNl9gLmJfXmExLWJfNC1eYSMuYzM2MmQ0NmRhLS1kLS9zcw%3D%3D&btag=e00088000&expire=1763714546&l=202511190841303529F31D8B5F1308F701&ply_type=2&policy=2&signature=566bcb25e1bc23d5e331144978bad541&tk=tt_chain_token,https://www.tiktok.com/@jessicawangofficial/video/7539540623297187086,,829,32,16,33300,,,,,,,
7528074650144754999,7528074650144754999,jessicawangofficial,Jessica Wang,4600000,1922,644,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=bc92011e&x-expires=1763712000&x-signature=ClLrHjb4Iacov4YMBwp0tRV5AU4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,"New summer rule: If there’s no shade, bring the GV80 and make your own💅🏻 @genesis_usa #GenesisPartner #GenesisOriginals #GenesisUSA #GV80",,2025-07-17 15:34:40,1752766480,no,no,yes,no,no,original sound,7528074666536192782,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-v-27dcd7c799-us/o0YwEpmdJBBBG5AOAIi9BE0ABK4wzAFPEXfN5i/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GNDpcInz7ThYvqcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M215eHc5cjdrNDMzZzU8NEBpM215eHc5cjdrNDMzZzU8NEBnZV5iMmRzZHBhLS1kMS9zYSNnZV5iMmRzZHBhLS1kMS9zcw%3D%3D&btag=e00048000&expire=1763545338&l=202511190841303529F31D8B5F1308F701&ply_type=3&policy=3&signature=05b40cdae4f17efbcfbbdbd6bdae4cf5&tk=0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1099c7ab3ad10c452c8a581636a020e4~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=61b8a516&x-expires=1763712000&x-signature=HbaTGqS5fQE6rcnyiBcgv%2FOy5vE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Jessica Wang,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/ooYI3Pid5LScs5pBCVv9G9wIBfALiBQyQAM0IE/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=3780&bt=1890&cs=0&ds=3&ft=-Csk_mgdPD12N_5Ukd-Uxdv5hY3W3wv25dcAp&mime_type=video_mp4&qs=0&rc=OjM6aTQ0Mzo5NWVmOjY8M0BpM2w4OHE5cnhrNDMzZzczNEA2MDZgXzViNTYxXzJgMmA1YSNgLmM2MmRzY3BhLS1kMS9zcw%3D%3D&btag=e00088000&expire=1763714538&l=202511190841303529F31D8B5F1308F701&ply_type=2&policy=2&signature=c59c283bec4bf03f8b57f996c3fb76ad&tk=tt_chain_token,https://www.tiktok.com/@jessicawangofficial/video/7528074650144754999,,9019,287,183,533800,"genesispartner,genesisoriginals,genesisusa,gv80","genesispartner,genesisoriginals,genesisusa,gv80",,,,,
